1010027;Полтавська;;Крюківський;м.;Кременчук;Свободи;проспект;172;39610;Делівері Авто;;№ 31/07 від 20.07.2016;40683649;39610, Полтавська обл., місто Кременчук, Крюківський район, ПРОСПЕКТ СВОБОДИ, будинок 172;;;5310436500;15800519;UA53020110010228624;2021.07.18 10:31:21
1010028;Миколаївська;;Центральний;м.;Миколаїв;Мала Морська;вулиця;112;54002;Делівері Авто;;№ 31/07 від 20.07.2016;40683654;54002, Миколаївська обл., місто Миколаїв, Центральний район, ВУЛИЦЯ МАЛА МОРСЬКА, будинок 112;;;4810137200;15800509;UA48060150010443183;2021.07.18 10:31:21
1010029;Донецька;Костянтинівський;;м.;Костянтинівка;Перемоги;площа;3;85102;Делівері Авто;;№ 08/09 від 19.09.2016;40851537;85102, Донецька обл., місто Костянтинівка, ПЛОЩА ПЕРЕМОГИ, будинок 3;;;1412600000;15800520;UA14120070000090878;2021.07.18 10:31:21
1010030;Донецька;Краматорський;;м.;Краматорськ;Архипа Куїнджі;вулиця;5;84333;Делівері Авто;;№ 08/09 від 19.09.2016;40851542;84333, Донецька обл., місто Краматорськ, ВУЛИЦЯ АРХИПА КУЇНДЖІ, будинок 5;;;1412900000;15800528;UA14120090000098500;2021.07.18 10:31:21
1010031;Одеська;Овідіопольський;;смт.;Авангард;Базова;вулиця;20;67806;Делівері Авто;;№ 08/09 від 19.09.2016;40851558;67806, Одеська обл., Овідіопольський район, селище міського типу Авангард, ВУЛИЦЯ БАЗОВА, будинок 20;;5f46b1ad-7f5d-e311-9701-00155d015107;5123755200;15800531;UA51100010000023950;2021.07.18 10:31:21
1010032;Харківська;;Московський;м.;Харків;Василя Стуса;вулиця;6;61054;Делівері Авто;;№ 08/09 від 19.09.2016;40851563;61054, Харківська обл., м.Харків, Московський р-н., вул.Василя Стуса, 6;;;6310137500;15800522;UA63120270010315719;2021.07.18 10:31:21
1010033;Харківська;;Індустріальний;м.;Харків;Роганська;вулиця;147;61172;Делівері Авто;;№ 08/09 від 19.09.2016;40851579;61172, Харківська обл., місто Харків, Індустріальний район, ВУЛИЦЯ РОГАНСЬКА, будинок 147;;;6310138200;15800527;UA63120270010158723;2021.07.18 10:31:21
1010034;Хмельницька;;;м.;Хмельницький;Геологів;вулиця;8;29016;Делівері Авто;;№ 08/09 від 19.09.2016;40851584;29016, Хмельницька обл., місто Хмельницький, ВУЛИЦЯ ГЕОЛОГІВ, будинок 8;;;6810100000;15800523;UA68040470000053519;2021.07.18 10:31:21
1010035;Вінницька;;;м.;Вінниця;Ватутіна;вулиця;137;21034;Делівері Авто;;№ 08/09 від 19.09.2016;40851598;21034, Вінницька обл., місто Вінниця, ВУЛИЦЯ Ватутіна, будинок 137;;;0510100000;15800524;UA05020030000031457;2021.07.18 10:31:21
1010036;Чернівецька;;Садгірський;м.;Чернівці;Коломийська;вулиця;13Б;58007;Делівері Авто;;№ 08/09 від 19.09.2016;40851605;58007, Чернівецька обл., місто Чернівці, Садгірський район, ВУЛИЦЯ КОЛОМИЙСЬКА, будинок 13Б;;;0524955100;15800526;UA05080090010025419;2021.07.18 10:31:21
1010037;Тернопільська;;;м.;Тернопіль;Подільська;вулиця;38А;46400;Делівері Авто;;№ 08/09 від 19.09.2016;40851610;46400, Тернопільська обл., місто Тернопіль, ВУЛИЦЯ ПОДІЛЬСЬКА, будинок 38-А;;;6110100000;15800530;UA61040490000035010;2021.07.18 10:31:21
1010038;Львівська;;Сихівський;м.;Львів;БУЗКОВА;вулиця;2;79035;Делівері Авто;;№ 08/09 від 19.09.2016;40851626;79035, Львівська обл., місто Львів, Сихівський район, ВУЛИЦЯ БУЗКОВА, будинок 2;;5d3b6d45-b249-e211-ab75-00155d012d0d;4610136800;15800521;UA46060250010457177;2021.07.18 10:31:21
1010039;Закарпатська;;;м.;Ужгород;Проектна;вулиця;1А;88006;Делівері Авто;;№ 08/09 від 19.09.2016;40851631;88006, Закарпатська обл., місто Ужгород, ВУЛИЦЯ ПРОЕКТНА, будинок 1А;;;2110100000;15800525;UA21100230000083101;2021.07.18 10:31:21
1010040;Волинська;Володимир-Волинський;;м.;Володимир-Волинський;20 липня;вулиця;8А;44702;Делівері Авто;;№ 08/09 від 19.09.2016;40851647;44702, Волинська обл., місто Володимир-Волинський, ВУЛИЦЯ 20 ЛИПНЯ, будинок 8А;;;0710200000;15800529;UA07020010000096841;2021.07.18 10:31:21
1010041;Волинська;Ковельський;;м.;Ковель;Ватутіна;вулиця;59;45005;Делівері Авто;;№ 08/09 від 19.09.2016;40851652;45005, Волинська обл., місто Ковель, ВУЛИЦЯ ВАТУТІНА, будинок 59;;;0710400000;15800543;UA07060190000036342;2021.07.18 10:31:21
1010042;;;Оболонський;м.;Київ;Новокостянтинівська;вулиця;22/15;4080;Делівері Авто;;№ 08/09 від 19.09.2016;40851668;04080, м.Київ, Оболонський район, ВУЛИЦЯ НОВОКОСТЯНТИНІВСЬКА, будинок 22/15;;;8038000000;15800535;UA80000000000551439;2021.07.18 10:31:21
1010043;;;Святошинський;м.;Київ;Святошинська;вулиця;32;03115;Делівері Авто;;№ 08/09 від 19.09.2016;40851673;03115, м.Київ, Святошинський район, ВУЛИЦЯ СВЯТОШИНСЬКА, будинок 32;;;8038600000;15800537;UA80000000000875983;2021.07.18 10:31:21
1010044;;;Дарницький;м.;Київ;БОРИСПІЛЬСЬКА;вулиця;9;02099;Делівері Авто;;№ 08/09 від 19.09.2016;40851689;02099, м.Київ, Дарницький район, ВУЛИЦЯ БОРИСПІЛЬСЬКА, будинок 9;;0B2E8E62-C92C-E211-9E9C-00155D053B5D;8036300000;15800533;UA80000000000210193;2021.07.18 10:31:21
1010045;Луганська;;;м.;Рубіжне;ПОМЕРАНЧУКА;вулиця;13-А;93003;Делівері Авто;;№ 08/09 від 19.09.2016;40851694;93003, Луганська обл., місто Рубіжне, ВУЛИЦЯ ПОМЕРАНЧУКА, будинок 13-А;;;4412500000;15800542;UA44120090000062828;2021.07.18 10:31:21
1010046;Київська;Києво-Святошинський;;м.;Вишневе;Промислова;вулиця;5;08132;Делівері Авто;;№ 08/09 від 19.09.2016;40851705;08132, Київська обл., Києво-Святошинський район, місто Вишневе, ВУЛИЦЯ ПРОМИСЛОВА, будинок 5;;;3222410600;15800532;UA32080090000011038;2021.07.18 10:31:21
1010047;Дніпропетровська;;Центральний;м.;Дніпро;Володимира Антоновича;вулиця;33;49101;Делівері Авто;;№ 08/09 від 19.09.2016;40851715;49101, Дніпропетровська обл., місто Дніпро, Центральний район, ВУЛИЦЯ ВОЛОДИМИРА АНТОНОВИЧА, будинок 33;Дніпро-4;;1210137500;15800545;UA12020010010639502;2021.07.18 10:31:21
1010048;Дніпропетровська;;Чечелівський;м.;Дніпро;Краснопільська;вулиця;23А;49033;Делівері Авто;;№ 08/09 від 19.09.2016;40851720;49033, Дніпропетровська обл., місто Дніпро, Чечелівський район, ВУЛИЦЯ КРАСНОПІЛЬСЬКА, будинок 23А;;;1210137800;15800536;UA12020010010757287;2021.07.18 10:31:21
1010049;Сумська;;Зарічний;смт.;Суми;Лінійна;вулиця;15;40007;Делівері Авто;;№ 08/09 від 19.09.2016;40851736;40007, Сумська обл., місто Суми, Зарічний район, ВУЛИЦЯ ЛІНІЙНА, будинок 15;;;5910136300;15800539;UA59080270010111002;2021.07.18 10:31:21
1010050;Одеська;Овідіопольський;;м.;Авангард;Базова;вулиця;11;67806;Делівері Авто;;№ 08/09 від 19.09.2016;40851741;67806, Одеська обл., Овідіопольський район, селище міського типу Авангард, ВУЛИЦЯ БАЗОВА, будинок 11;;;5123755200;15800544;UA51100010000023950;2021.07.18 10:31:21
1010051;Черкаська;;Соснівський;м.;Черкаси;14-ГО ГРУДНЯ;вулиця; 6/1;18036;Делівері Авто;;№ 08/09 від 19.09.2016;40851757;18036, Черкаська обл., місто Черкаси, Соснівський район, ВУЛИЦЯ 14-ГО ГРУДНЯ, будинок 6/1;Черкаси-2;;7110136700;15800540;UA71080490010259590;2021.07.18 10:31:21
1010052;Черкаська;Балтський;;м.;Корсунь-Шевченківський;Героїв Майдану;вулиця;8;19402;Делівері Авто;;№ 08/09 від 19.09.2016;40851762;19402, Черкаська обл., Корсунь-Шевченківський район, місто Корсунь-Шевченківський, ВУЛИЦЯ ГЕРОЇВ МАЙДАНУ, будинок 8;;3D3B6D45-B249-E211-AB75-00155D012D0D;7122510100;15800538;UA71080170000080118;2021.07.18 10:31:21
1010053;Запорізька;;;м.;Мелітополь;ІНТЕРКУЛЬТУРНА;вулиця;21/1;72312;Делівері Авто;;№ 08/09 від 19.09.2016;40851778;72312, Запорізька обл., місто Мелітополь, ВУЛИЦЯ ІНТЕРКУЛЬТУРНА, будинок 21/1;;;2310700000;15801317;UA23080070000068953;2021.07.18 10:31:21
1010054;Запорізька;;Вознесенівський;м.;Запоріжжя;Олександра Матросова;вулиця;15;69057;Делівері Авто;;№ 08/09 від 19.09.2016;40851783;69057, Запорізька обл., місто Запоріжжя, Вознесенівський район, ВУЛИЦЯ ОЛЕКСАНДРА МАТРОСОВА, будинок 15;;;2310137200;15800541;UA23060070010154443;2021.07.18 10:31:21
1010055;Донецька;;;м.;Бахмут;Мічуріна;вулиця;1-А;84507;Делівері Авто;;№ 04/12 від 06.12.2016;41021713;84507, Донецька обл., місто Бахмут, ВУЛИЦЯ МІЧУРІНА, будинок 1-А;;;1410300000;15800612;UA14020010000088496;2021.07.18 10:31:21
1010056;Донецька;Слов`янський;;м.;Слов`янськ;Поштова;вулиця;81;84122;Делівері Авто;;№ 04/12 від 06.12.2016;41021729;84122, Донецька обл., місто Слов'янськ, ВУЛИЦЯ ПОШТОВА, будинок 81;;;1414100000;15800598;UA14120210000056793;2021.07.18 10:31:21
1010057;Харківська;;Холодногірський;м.;Харків;Велика Панасівська;вулиця;185;61040;Делівері Авто;;№ 04/12 від 06.12.2016;41021734;61040, Харківська обл., місто Харків, Холодногірський район, ВУЛИЦЯ ВЕЛИКА ПАНАСІВСЬКА, будинок 185;;;6310137200;15800601;UA63120270010877312;2021.07.18 10:31:21
1010058;Житомирська;Новоград-Волинський;;м.;Новоград-Волинський;Шевченка;вулиця;54;11707;Делівері Авто;;№ 04/12 від 06.12.2016;41021744;11707, Житомирська обл., місто Новоград-Волинський, ВУЛИЦЯ ШЕВЧЕНКА, будинок 54;;;1824000000;15800602;UA18080000000016657;2021.07.18 10:31:21
1010080;Херсонська;;;м.;Нова Каховка;Дніпровський;проспект;1 П;74900;Делівері Авто;;№ 04/12 від 06.12.2016;41021961;74900, Херсонська обл., місто Нова Каховка, ПРОСПЕКТ ДНІПРОВСЬКИЙ, будинок 1-П;;;6510700000;15800594;UA65060170000032937;2021.07.18 10:31:21
1010059;Хмельницька;;;м.;Хмельницький;ПІЛОТСЬКА;вулиця;77/6;29026;Делівері Авто;;№ 04/12 від 06.12.2016;41021755;29026, Хмельницька обл., місто Хмельницький, ВУЛИЦЯ ПІЛОТСЬКА, будинок 77/6;;498409b0-8d63-e611-80fd-000d3a204dc8;6810100000;15800606;UA68040470000053519;2021.07.18 10:31:21
1010060;Рівненська;;;м.;Рівне;Боярка;вулиця;28;33005;Делівері Авто;;№ 04/12 від 06.12.2016;41021760;33005, Рівненська обл., місто Рівне, ВУЛИЦЯ БОЯРКА , будинок 28;;97c73d84-948e-e511-8e46-000d3a200160;5610100000;15800600;UA56060470000086729;2021.07.18 10:31:21
1010061;Львівська;Самбірський;;м.;Самбір;Шевченка;вулиця;52/9;81400;Делівері Авто;;№ 04/12 від 06.12.2016;41021776;81400, Львівська обл., місто Самбір, ВУЛИЦЯ ШЕВЧЕНКА, будинок 52/9;;;4624200000;15800599;UA46080000000017237;2021.07.18 10:31:21
1010062;Рівненська;;;м.;Рівне;Київська;вулиця;98;33027;Делівері Авто;;№ 04/12 від 06.12.2016;41021781;33027, Рівненська обл., місто Рівне, ВУЛИЦЯ Київська, будинок 98;;;5610100000;15800607;UA56060470000086729;2021.07.18 10:31:21
1010063;Волинська;;;м.;Луцьк;Єршова;вулиця;11;43023;Делівері Авто;;№ 04/12 від 06.12.2016;41021797;43023, Волинська обл., місто Луцьк, ВУЛИЦЯ ЄРШОВА, будинок 11;;;0710100000;15800613;UA07080170000013585;2021.07.18 10:31:21
1010064;;;Дарницький;м.;Київ;ПРИЧАЛЬНА;вулиця;5-А;02081;Делівері Авто;;№ 04/12 від 06.12.2016;41021802;02081, м.Київ, Дарницький район, ВУЛИЦЯ ПРИЧАЛЬНА, будинок 5-А;;;8036300000;15800615;UA80000000000210193;2021.07.18 10:31:21
1010065;Волинська;Ківерцівський;;м.;Ківерці;Чкалова;вулиця;61;45201;Делівері Авто;;№ 04/12 від 06.12.2016;41021818;45201, Волинська обл., Ківерцівський район, м.Ківерці, ВУЛИЦЯ ЧКАЛОВА, будинок 61;;;0721810100;15800616;UA07080110000043895;2021.07.18 10:31:21
1010066;Київська;;;м.;Київ;Коноплянська;вулиця;12;4074;Делівері Авто;;№ 04/12 від 06.12.2016;41021823;04074, м.Київ, Оболонський район, ВУЛИЦЯ КОНОПЛЯНСЬКА, будинок 12;;;8038000000;15800609;UA80000000000551439;2021.07.18 10:31:21
1010067;Сумська;;;м.;Ромни;Горького;вулиця;67;42001;Делівері Авто;;№ 04/12 від 06.12.2016;41021839;42001, Сумська обл., місто Ромни, ВУЛИЦЯ ГОРЬКОГО, будинок 67;Ромни;;5910700000;15800608;UA59060110000049734;2021.07.18 10:31:21
1010068;Дніпропетровська;;;м.;Дніпро;Квітки - Основ`яненко;вулиця;5;49019;Делівері Авто;;№ 04/12 від 06.12.2016;41021844;49019, Дніпропетровська обл., місто Дніпро, Ленінський район, ВУЛИЦЯ КВІТКИ-ОСНОВ'ЯНЕНКО, будинок 5;;;1210138100;15800610;UA12020010010350200;2021.07.18 10:31:21
1010069;Волинська;;;м.;Луцьк;ПОТЕБНІ;вулиця;71;43018;Делівері Авто;;№ 04/12 від 06.12.2016;41021858;43018, Волинська обл., місто Луцьк, ВУЛИЦЯ ПОТЕБНІ, будинок 71;;3539350f-5670-e211-9ce1-00155d012a15;0710100000;15800611;UA07080170000013585;2021.07.18 10:31:21
1010070;Одеська;Білгород-Дністровський;;м.;Білгород-Дністровський;Гагаріна;вулиця;33;67707;Делівері Авто;;№ 04/12 від 06.12.2016;41021865;67704, Одеська обл., місто Білгород-Дністровський, ВУЛИЦЯ ГАГАРІНА, будинок 33;;;5110300000;15800603;UA51040010000016896;2021.07.18 10:31:21
1010071;Хмельницька;Полонський;;м.;Полонне;ДЕСЯТИННА;вулиця;36;30501;Делівері Авто;;№ 04/12 від 06.12.2016;41021870;30501, Хмельницька обл., Полонський район, місто Полонне, ВУЛИЦЯ ДЕСЯТИННА, будинок 36;;0c8b986f-3558-e811-8160-000d3a20e396;6823610100;15800604;UA68060210000095851;2021.07.18 10:31:21
1010072;Запорізька;Бердянський;;м.;Бердянськ;Правди;вулиця;80;71108;Делівері Авто;;№ 04/12 від 06.12.2016;41021886;71108, Запорізька обл., місто Бердянськ, ВУЛИЦЯ ПРАВДИ, будинок 80;;;2310400000;15800605;UA23020050000046501;2021.07.18 10:31:21
1010073;Харківська;Лозівський;;м.;Лозова;Севастопольський;провулок;2Б;64602;Делівері Авто;;№ 04/12 від 06.12.2016;41021891;64602, Харківська обл., місто Лозова, ПРОВУЛОК СЕВАСТОПОЛЬСЬКИЙ, будинок 2Б;;;6311000000;15800597;UA63100050000079487;2021.07.18 10:31:21
1010074;Чернігівська;Прилуцький;;м.;Прилуки;Козача;вулиця;56;17503;Делівері Авто;;№ 04/12 від 06.12.2016;41021907;17503, Чернігівська обл., місто Прилуки, ВУЛИЦЯ КОЗАЧА, будинок 56;;;7410700000;15800614;UA74080130000060606;2021.07.18 10:31:21
1010075;Рівненська;Сарненський;;м.;Сарни;Ткача;вулиця;12;34503;Делівері Авто;;№ 04/12 від 06.12.2016;41021912;34503, Рівненська обл., Сарненський район, місто Сарни, ВУЛИЦЯ ТКАЧА, будинок 12;;;5625400000;15800595;UA56080000000096146;2021.07.18 10:31:21
1010076;Волинська;;;м.;Нововолинськ;Промислова;вулиця;67;45403;Делівері Авто;;№ 04/12 від 06.12.2016;41021928;45403, Волинська обл., місто Нововолинськ, ВУЛИЦЯ ПРОМИСЛОВА, будинок 67;;;0710700000;15800592;UA07020130000036300;2021.07.18 10:31:21
1010077;Волинська;Любомльський;;м.;Любомль;1 Травня;вулиця;127;44301;Делівері Авто;;№ 04/12 від 06.12.2016;41021933;44301, Волинська обл., Любомльський район, місто Любомль, ВУЛИЦЯ 1 ТРАВНЯ, будинок 127;;;0723310100;15800591;UA07060270000021892;2021.07.18 10:31:21
1010078;Полтавська;;;м.;Полтава;Соборності;вулиця;28/13;36020;Делівері Авто;;№ 04/12 від 06.12.2016;41021949;36020, Полтавська обл., місто Полтава, Октябрський район, ВУЛИЦЯ СОБОРНОСТІ, будинок 28/13;;0b44d5c2-8ee8-e311-9747-00155d015206;5310137000;15800589;UA53080370010339303;2021.07.18 10:31:21
1010079;Сумська;Шосткинський;;м.;Шостка;Садовий бульвар;вулиця;36А;41100;Делівері Авто;;№ 04/12 від 06.12.2016;41021954;41100, Сумська обл., місто Шостка, ВУЛИЦЯ САДОВИЙ БУЛЬВАР, будинок 36А;;;5925300000;15800596;UA59100000000036457;2021.07.18 10:31:21
1010081;Херсонська;Каховський;;м.;Каховка;Мелітопільська;вулиця;83;74800;Делівері Авто;;№ 04/12 від 06.12.2016;41021975;74800, Херсонська обл., місто Каховка, ВУЛИЦЯ МЕЛІТОПІЛЬСЬКА, будинок 83;;;6510400000;15800593;UA65060110000017055;2021.07.18 10:31:21
1010082;Рівненська;;;м.;Вараш;Лісова;вулиця;1;34400;Делівері Авто;;№ 04/12 від 06.12.2016;41021980;34400, Рівненська обл., місто Вараш, ВУЛИЦЯ ЛІСОВА, будинок 1;;5AC4172D-630F-E511-B3B5-000D3A200160;5610700000;15800590;UA56020030000068439;2021.07.18 10:31:21
1010083;Тернопільська;;;м.;Тернопіль;Бродівська;вулиця;44;46003;Делівері Авто;;№ 04/12 від 06.12.2016;41021996;46003, Тернопільська обл., місто Тернопіль, ВУЛИЦЯ БРОДІВСЬКА, будинок 44;;;6110100000;15800588;UA61040490000035010;2021.07.18 10:31:21
1010084;Донецька;;Центральний;м.;Маріуполь;Італійська;вулиця;40;87515;Делівері Авто;;№ 13/12 від 14.12.2016;41032589;87515, Донецька обл., місто Маріуполь, Центральний район, ВУЛИЦЯ ІТАЛІЙСЬКА, будинок 40;;cdd35b01-092c-e311-8b0d-00155d037960;1412336300;15800630;UA14140050010437700;2021.07.18 10:31:21
1010085;Рівненська;Костопільський;;м.;Костопіль;ДРУЖБИ;вулиця;2;35000;Делівері Авто;;№ 13/12 від 14.12.2016;41032594;35000, Рівненська обл., Костопільський район, місто Костопіль, ВУЛИЦЯ ДРУЖБИ, будинок 2;;;5623410100;15800625;UA56060350000045909;2021.07.18 10:31:21
1010086;Київська;Обухівський;;м.;Обухів;Жовтнева;вулиця;174;8700;Делівері Авто;;№ 13/12 від 14.12.2016;41032609;08700, Київська обл., місто Обухів, ВУЛИЦЯ ЖОВТНЕВА, будинок 174;;;3211600000;15800623;UA32120110010071582;2021.07.18 10:31:21
1010087;Дніпропетровська;Нікопольський;;м.;Нікополь;Кооперативна;вулиця;5;53208;Делівері Авто;;№ 13/12 від 14.12.2016;41032620;53208, Дніпропетровська обл., місто Нікополь, ВУЛИЦЯ КООПЕРАТИВНА, будинок 5;;;1211600000;15800629;UA12080050000062712;2021.07.18 10:31:21
1010088;Волинська;Павлоградський;;м.;Ковель;Незалежності;вулиця;166-А;45008;Делівері Авто;;№ 13/12 від 14.12.2016;41032636;45008, Волинська обл., місто Ковель, ВУЛИЦЯ Незалежності, будинок 166-А;;f34a3484-2045-e611-80ef-000d3a204dc8;0710400000;15800637;UA07060190000036342;2021.07.18 10:31:21
1010089;Львівська;Жидачівський;;м.;Жидачів;Вокзальна;вулиця;5;81700;Делівері Авто;;№ 13/12 від 14.12.2016;41032641;81700, Львівська обл., Жидачівський район, місто Жидачів, ВУЛИЦЯ ВОКЗАЛЬНА, будинок 5;;73e6b489-11b7-e611-8114-000d3a204dc8;4621510100;15800627;UA46100050000053848;2021.07.18 10:31:21
1010090;Черкаська;Уманський;;м.;Умань;Індустріальна;вулиця;14А;20301;Делівері Авто;;№ 13/12 від 14.12.2016;41032657;20301, Черкаська обл., місто Умань, ВУЛИЦЯ ІНДУСТРІАЛЬНА, будинок 14А;;;7110800000;15800631;UA71060210000032972;2021.07.18 10:31:21
1010091;Волинська;Ратнівський;;смт.;Ратне;1-го Травня;вулиця;34;27500;Делівері Авто;;№ 13/12 від 14.12.2016;41032662;44101, Волинська обл., Ратнівський район, селище міського типу Ратне, ВУЛИЦЯ 1-ГО ТРАВНЯ, будинок 34;;97c73d84-948e-e511-8e46-000d3a200160;0724255100;15800624;UA07060310000037369;2021.07.18 10:31:21
1010092;Закарпатська;;;м.;Мукачево;АКАДЕМІКА МОРОЗОВА;вулиця;20;89611;Делівері Авто;;№ 13/12 від 14.12.2016;41032683;89611, Закарпатська обл., місто Мукачево, ВУЛИЦЯ АКАДЕМІКА МОРОЗОВА, будинок 20;;664d80b9-5670-e211-9ce1-00155d012a15;2110400000;15800633;UA21040150000092428;2021.07.18 10:31:21
1010093;Хмельницька;Волочиський;;м.;Волочиськ;Олександра Довженка;вулиця;2-Ж;31202;Делівері Авто;;№ 13/12 від 14.12.2016;41032699;31202, Хмельницька обл., Волочиський район, місто Волочиськ, ВУЛИЦЯ ОЛЕКСАНДРА ДОВЖЕНКА, будинок 2-Ж;;72be882c-f446-e811-815e-000d3a20e396;6820910100;15800628;UA68040090000087566;2021.07.18 10:31:21
1010094;Кіровоградська;;Подільський;м.;Кропивницький;Євгена Маланюка;вулиця;11-А;25015;Делівері Авто;;№ 13/12 від 14.12.2016;41032704;25015, Кіровоградська обл., м.Кропивницький, Подільський р-н., вул. Євгена Маланюка, 11-А;Рогатин;;3510136600;15800634;UA35040210010145346;2021.07.18 10:31:21
1010095;Миколаївська;;;м.;Южноукраїнськ;Дружби народів;вулиця;5/5;55001;Делівері Авто;;№ 13/12 від 14.12.2016;41032712;55001, Миколаївська обл., місто Южноукраїнськ, ВУЛИЦЯ ДРУЖБИ НАРОДІВ, будинок 5/5;;;4810800000;15800635;UA48040250000044166;2021.07.18 10:31:21
1010096;Луганська;Станично-Луганський;;смт.;Станиця Луганська;БУКАЄВА;вулиця;53;93600;Делівері Авто;;№ 13/12 від 14.12.2016;41032725;93600, Луганська обл., Станично-Луганський район, селище міського типу Станиця Луганська, ВУЛИЦЯ БУКАЄВА, будинок 53;;;4424855100;15800632;UA44160050000040019;2021.07.18 10:31:21
1010097;Запорізька;Токмацький;;м.;Токмак;Карла Лібкнехта;вулиця;103;71701;Делівері Авто;;№ 13/12 від 14.12.2016;41032730;71701, Запорізька обл., місто Токмак, ВУЛИЦЯ КАРЛА ЛІБКНЕХТА, будинок 103;;;2311000000;15800626;UA23100270000073418;2021.07.18 10:31:21
1010098;Запорізька;;;м.;Запоріжжя;Істоміна;вулиця;6;69089;Делівері Авто;;№ 13/12 від 14.12.2016;41032746;69089, Запорізька обл., місто Запоріжжя, Дніпровський район, ВУЛИЦЯ ІСТОМІНА, будинок 6;;;2310136900;15800636;UA23060070010228148;2021.07.18 10:31:21
1010099;Чернігівська;Ніжинський;;м.;Ніжин;Генерала Корчагіна;вулиця;2;16610;Делівері Авто;;№ 13/12 від 14.12.2016;41032751;16610, Чернігівська обл., місто Ніжин, ВУЛИЦЯ ГЕНЕРАЛА КОРЧАГІНА, будинок 2;;;7410400000;15800619;UA74040250000063494;2021.07.18 10:31:21
1060028;;;;;;;;;;intime;;№10/3/05 від 20.03.2017;41238191;36039, Полтавська обл., місто Полтава, Октябрський район, ВУЛИЦЯ РАЇСИ КИРИЧЕНКО, будинок 64;;;;;koatunew;2021.07.18 10:31:21
1010100;Сумська;Конотопський;;м.;Конотоп;Садова;вулиця;16;41600;Делівері Авто;;№ 13/12 від 14.12.2016;41032767;41600, Сумська обл., місто Конотоп, ВУЛИЦЯ САДОВА, будинок 16;;;5910400000;15800618;UA59020070000032449;2021.07.18 10:31:21
1010101;Полтавська;;;м.;Горішні Плавні;Строна;вулиця;1;39801;Делівері Авто;;№ 13/12 від 14.12.2016;41032772;39801, Полтавська обл., місто Горішні Плавні, ВУЛИЦЯ СТРОНА, будинок 1;;;5310200000;15800621;UA53020030000081709;2021.07.18 10:31:21
1010102;Вінницька;;;м.;Жмеринка;Київська;вулиця;18;23100;Делівері Авто;;№ 13/12 від 14.12.2016;41032788;23100, Вінницька обл., місто Жмеринка, ВУЛИЦЯ КИЇВСЬКА, будинок 18;;B1A7D4E0-FA42-E411-B358-000D3A200936;0510300000;15800617;UA05060050000058111;2021.07.18 10:31:21
1010103;Миколаївська;;;м.;Вознесенськ;Соборності;вулиця;13;56501;Делівері Авто;;№ 13/12 від 14.12.2016;41032793;56501, Миколаївська обл., місто Вознесенськ, ВУЛИЦЯ СОБОРНОСТІ, будинок 13;;;4810200000;15800620;UA48040070000056126;2021.07.18 10:31:21
1010104;Луганська;Кремінський;;м.;Кремінна;ПІЩАНИЙ;провулок;10;92905;Делівері Авто;;№ 13/12 від 14.12.2016;41032809;92905, Луганська обл., Кремінський район, місто Кремінна, ПРОВУЛОК ПІЩАНИЙ, будинок 10;;5511fdbf-3180-e811-816e-000d3a20e396;4421610100;15800622;UA44120030000094047;2021.07.18 10:31:21
1010105;Сумська;;;м.;Глухів;ТЕРЕЩЕНКІВ;вулиця;55;41400;Делівері Авто;;№15/01 від 20.01.2017;41094425;41400, Сумська обл., місто Глухів, ВУЛИЦЯ ТЕРЕЩЕНКІВ, будинок 55;;19b0e937-f6e5-e511-80d6-000d3a2187cd;5910300000;15800641;UA59100030000078744;2021.07.18 10:31:21
1010106;Херсонська;Генічеський;;м.;Генічеськ;Миру;проспект;109-Б;75500;Делівері Авто;;№15/01 від 20.01.2017;41094430;75500, Херсонська обл., Генічеський район, місто Генічеськ, ПРОСПЕКТ МИРУ, будинок 109-Б;;2d82694b-aa37-e611-80eb-000d3a204dc8;6522110100;15800646;UA65040010000061104;2021.07.18 10:31:21
1010107;Дніпропетровська;;;м.;Васильків;ГОГОЛЯ;вулиця;5-А;08601;Делівері Авто;;№15/01 від 20.01.2017;41094446;08601, Київська обл., місто Васильків, ВУЛИЦЯ ГОГОЛЯ, будинок 5-А;;e33a6d45-b249-e211-ab75-00155d012d0d;3210700000;15800648;UA32120030000030458;2021.07.18 10:31:21
1010108;Львівська;;;м.;Червоноград;Богдана Хмельницького;вулиця;61;80109;Делівері Авто;;№15/01 від 20.01.2017;41094451;80109, Львівська обл., місто Червоноград, ВУЛИЦЯ БОГДАНА ХМЕЛЬНИЦЬКОГО, будинок 61;;f13b6d45-b249-e211-ab75-00155d012d0d;4611800000;15800647;UA46120130010071117;2021.07.18 10:31:21
1010109;Львівська;Яворівський;;с.;Підрясне;Європейська;вулиця;1;81085;Делівері Авто;;№15/01 від 20.01.2017;41094467;81085, Львівська обл., Яворівський р-н., с.Підрясне вул.Європейська, 1;;;4625887503;15800640;UA46060250180032664;2021.07.18 10:31:21
1010110;Київська;;;м.;Бориспіль;Головатого;вулиця;83;08304;Делівері Авто;;№15/01 від 20.01.2017;41094472;08304, Київська обл., місто Бориспіль, ВУЛИЦЯ ГОЛОВАТОГО, будинок 83;;2eec377d-da49-e211-9515-00155d012d0d;3210500000;15800649;UA32040010000010116;2021.07.18 10:31:21
